rank,score,team_name,kaggle_usernames,last_submission,submission_count
3165,751.6,"ashsah",ashsah,2026-08-25 01:34:11,2
3166,751.6,"Ayman machhidan",aymanmachhidan,2026-08-24 13:52:57,2
3167,751.4,"Boltuzamaki",boltuzamaki,2026-08-23 18:40:37,2
3168,750.7,"arman1o1",arman1o1,2026-08-18 05:04:00,2
3169,750.7,"yy",hirokiyamazaki,2026-08-24 19:30:47,2
3170,750.5,"Murphy",taeyounglimdt,2026-08-21 14:00:29,2
3171,750.4,"arminhej96",arminhej96,2026-08-25 04:25:04,2
3172,750.0,"Kmart0112",kmart0112,2026-08-24 16:29:04,2
3173,749.6,"Andaç Demirdelen",andacdemirdelen,2026-08-09 19:18:08,2
3174,749.0,"Max64738CB",max64738cb,2026-08-23 15:16:01,2
3175,748.9,"Mai_Konare",maikonare,2026-08-17 06:20:49,2
3176,748.8,"Aydar",aydara,2026-08-20 19:09:00,2
3177,748.8,"Quantum Farm",anselem7,divineokwueze,nnanyereuzoma,2026-08-11 11:54:58,2
3178,748.2,"nakagawaren0805",nakagawaren0805,2026-08-22 06:03:44,2
3179,748.2,"AL Najafi",alnajafi,2026-08-08 03:39:39,2
3180,747.9,"Michael Mullen",mmullen200,2026-08-06 11:08:31,2
3181,747.0,"Beria Kalpelbe",beriakalpelbe,2026-08-07 13:46:47,2
3182,747.0,"israel ntumba",israelntumba,2026-08-14 01:18:18,2
3183,746.8,"skalermo",skalermo,2026-08-25 00:29:55,2
3184,746.6,"Sooriya Senthilkumar",sooriyasenthilkumar,2026-08-23 05:25:47,2
3185,746.4,"TUSHAR KUMAR 23321032",tusharkumar23321032,2026-08-17 14:45:19,1
3186,745.9,"Special_octo20",specialocto20,2026-08-24 05:25:56,2
3187,745.9,"Nakul Rajpal",nakulrajpal,2026-08-05 06:29:24,2
3188,745.4,"Nika Chaduneli",nikachaduneli,2026-08-10 01:21:09,2
3189,745.3,"Ken Qian",kenqian,2026-08-17 03:10:15,2
3190,745.0,"Kiệt Lưu",jaxyss,2026-08-24 15:35:49,2
3191,744.9,"Nicolas Defossé",nicolasdefoss,2026-08-24 01:43:07,2
3192,744.4,"Fabian Birringer",fabianbirringer,2026-08-21 18:31:41,2
3193,744.3,"hexingwei33",hexingwei33,2026-08-24 16:30:09,2
3194,744.2,"Yaseen Shah7897",yaseenshah7897,2026-08-20 06:50:29,2
3195,744.1,"TirumalaMarri",mtreddy,2026-08-20 18:22:09,2
3196,743.9,"IsaacJinyu",isaacjinyu,2026-08-01 15:39:55,2
3197,743.6,"Gryffin Wang",gryffindoraf,2026-08-08 23:08:40,2
3198,743.3,"Tanaka Chiromo",tanakachiromo,2026-08-20 11:12:22,2
3199,743.1,"Ho Dinh Trieu",hodinhtrieu,2026-08-22 07:52:08,2
3200,743.0,"RRK0123",rrk0123,2026-08-17 05:30:52,2
3201,742.7,"vizyourdata",vizyourdata,2026-08-07 11:05:08,2
3202,742.5,"AbeLincoln1865",abelincoln1865,2026-08-11 00:10:16,2
3203,742.5,"Mark Cooper",markjcooper,2026-08-16 13:09:02,2
3204,742.0,"Aotokitsuruya",elct9620,2026-08-24 14:03:25,2
3205,742.0,"Hibiki M",hibikibrise,2026-08-20 15:30:40,2
3206,741.8,"YOUSSEF FAID",yousseffaid,2026-08-11 21:10:38,2
3207,741.7,"NinhNguyen",ninhnt110695,2026-08-23 09:53:50,2
3208,741.7,"Darius Kolycius",dariuskolycius,2026-08-04 09:49:01,2
3209,741.2,"Anson",anson0496,2026-08-21 08:46:40,2
3210,740.6,"Kiran Kumar",iamrkk,2026-08-24 18:01:37,2
3211,740.3,"ayushk_empire",ayushkempire,2026-08-14 11:50:15,2
3212,740.3,"StarStone_233",starstone233,2026-08-16 07:22:12,2
3213,740.2,"Reesh",rishileung,2026-08-11 08:55:10,2
3214,739.8,"Isaac Diaz Lopez",isaacdiazlopez,2026-08-24 06:35:03,2
3215,739.7,"Efthimios",efthimiosfousekis,2026-08-11 15:30:43,2
3216,739.5,"how to place pokemon",ktverdov,2026-08-03 05:53:43,2
3217,738.4,"Roman Svet",romansvet,2026-08-24 10:31:24,2
3218,737.9,"mason.jr",haophanzx,2026-08-25 04:29:36,2
3219,737.7,"Chiachii Liang",chiachiiliang,2026-08-23 15:03:17,2
3220,737.7,"ไอติวบ้านปังมาเอาแช้มมมม",tewnabhat,2026-08-08 18:43:05,2
3221,737.4,"Yichi Zhang",yichizhang12,2026-08-12 18:32:59,2
3222,736.8,"Quyền Thịnh",quynthnh,2026-08-07 06:27:45,2
3223,736.8,"Harith Al-Ani",abo3losh,2026-08-24 00:09:54,2
3224,736.8,"Balram Gupta",akankshaparab,bg28898,2026-08-24 20:25:41,2
3225,736.5,"Aadhithya Ramesh",aadhithyaramesh,2026-08-06 08:49:10,2
3226,736.4,"Andrii Kavetskyi",andriykavetsky,2026-08-20 21:48:20,2
3227,736.4,"sieradni",sieradni,2026-08-25 00:58:25,2
3228,735.3,"Sophia Leng",sophialeng9,2026-08-24 20:04:10,1
3229,735.2,"Andrew Yip",yipcma,2026-08-06 20:14:49,2
3230,735.2,"ksankeerth1",ksankeerth1,2026-08-21 14:11:02,2
3231,734.9,"Apil Khadka",apilkhadka,2026-08-15 13:10:18,2
3232,734.7,"okome_niigata",okomeniigata,2026-08-06 06:47:17,2
3233,734.0,"Guy Lev",sarthobi,2026-08-20 19:18:52,2
3234,733.7,"Vignesh Nehru",vigneshnehru,2026-08-24 06:22:25,2
3235,732.9,"daffaharil",daffaharil,farhansiddiq,2026-08-11 07:56:55,2
3236,732.9,"Masih Pemula Beneran",mikhaeldhika,2026-08-20 02:56:11,2
3237,732.3,"Handry Novianto",handrynovianto,2026-08-24 07:23:24,2
3238,732.2,"Abhimanyu Singh",abhimanyusingh170702,2026-08-20 12:52:38,2
3239,732.1,"nic001",mimamura,2026-08-24 04:09:27,2
3240,732.1,"Evan S",evansc123,2026-08-18 20:06:05,2
3241,731.4,"Aarush pandey",aarushpandey,2026-08-24 17:10:36,2
3242,730.8,"wata",iwatahiroki,2026-08-03 11:29:04,2
3243,730.8,"Marcben James Samuel",marcbenjamessamuel,2026-08-18 06:42:43,2
3244,730.8,"Shaun Andrade",shaunandrade,2026-08-01 00:44:42,2
3245,730.7,"Davide Andreolli",davideandreolli,2026-08-24 23:51:06,2
3246,730.6,"Yeh!AIGame",luluyeh,yehshibang,2026-08-25 00:40:18,2
3247,730.0,"QQ Farm",huiiyu,titirmt,2026-08-24 17:38:10,2
3248,729.8,"Aryuemaan Chowdhury",aryuemaanchowdhury,2026-08-21 07:05:31,1
3249,729.5,"yunchuan liu",hoteye,2026-08-25 02:46:10,2
3250,729.5,"Kushpreet Singh",kush639,2026-08-21 01:13:41,2
3251,729.3,"Farfadet",farfadet,2026-08-12 06:04:18,2
3252,727.9,"Morpheus0303003",morpheus0303003,2026-08-24 16:58:42,2
3253,727.7,"YangGod",yanggod,2026-08-15 10:28:39,2
3254,727.5,"Marc Rippee",marcrippee,2026-08-24 05:03:34,2
3255,727.5,"TheDanKing",thedanking,2026-08-24 11:46:09,2
3256,727.4,"Ahmed Merie",aa7767,2026-08-13 00:11:40,2
3257,727.2,"Omkar Pawar",omkarrr7,2026-08-23 12:22:56,2
3258,727.1,"Sean ODonnell",sjean11,2026-08-08 03:27:47,2
3259,726.9,"ÖMER FARUK YILMAZ",ofyzero,2026-08-07 19:54:59,2
3260,726.4,"soumic 1088",soumic1088,2026-08-19 08:34:34,2
3261,725.9,"Sparsh389",sparsh389,2026-08-06 15:46:09,2
3262,725.6,"Gmmastermind",gmmastermind,2026-08-07 01:19:13,2
3263,725.3,"Pelayo Fernández",pelayofdez,2026-08-07 10:36:48,2
3264,725.1,"Nevska",nevska,2026-08-24 03:04:26,2
3265,724.7,"Giampietro Pregnolato",giampietropregnolato,2026-08-13 09:17:36,2
3266,724.6,"John Andrei Martinez",johnandreimartinez,2026-08-18 18:55:04,2
3267,724.4,"Venkata Madhu Sai D ",venkatamadhusaid,2026-08-21 19:49:08,1
3268,724.2,"Docker container",yossefaymanzedan,2026-08-15 18:52:39,2
3269,724.1,"Sander Ee",sanderee,2026-08-09 12:03:09,2
3270,724.0,"cmrfrd",thecmrfrd,2026-08-14 04:58:15,2
3271,724.0,"Lynxx",lynnsakurai,2026-08-25 05:40:00,2
3272,723.6,"ibr mo sal",ibrmosal,2026-08-23 19:00:09,2
3273,723.5,"Suba S",jupiter79,2026-08-21 08:31:50,2
3274,723.3,"Dhruv",dtalati1,2026-08-23 12:20:16,2
3275,723.0,"qihuaz",qihuaz,2026-08-25 02:39:44,2
3276,722.8,"Shirabe",carlmakt,2026-08-25 04:48:21,2
3277,722.8,"Kaito Ichikawa",kaitoichikawa,2026-08-21 09:02:03,2
3278,722.8,"an Expired Engineer",sanggusti,2026-08-17 12:02:21,2
3279,722.7,"Aot Chanthorn",aotchanthorn,2026-08-15 16:16:25,2
3280,721.7,"Tapiwa Makandigona - Zimbabwe21",mukanya1994,2026-08-23 00:00:36,2
3281,721.7,"Dziriyin wa9il",akumanomu,alioualaeddine,2026-08-18 11:39:05,2
3282,721.7,"Kshitiz2002",kshitiz2002,2026-08-11 15:44:41,2
3283,721.4,"sneaky6767",sneaky6767,2026-08-25 05:41:43,2
3284,721.1,"Matthew Liew",matthewliew,2026-08-18 08:02:11,2
3285,721.0,"David Sedláček",sibicek,2026-08-10 08:38:38,2
3286,720.9,"JamesJJJJJ",jamesjjjjj,2026-08-17 14:54:10,2
3287,720.8,"dddmd",dddmdd,2026-08-24 01:33:15,2
3288,720.7,"Sundar",vsundar17697,2026-08-11 13:04:59,2
3289,720.2,"El Mehdi EL JAIR",elmehdieljair,2026-08-25 00:10:08,2
3290,720.2,"SebastianQbiak",sebastianqbiak,2026-08-05 06:20:18,2
3291,719.8,"KharinTymofii",kharintymofii,2026-08-20 21:29:42,2
3292,719.6,"crazy achiever",crazyachiever,2026-08-25 04:38:00,2
3293,718.2,"Farmland Destroyer",minghaopang,2026-08-19 13:43:22,2
3294,718.1,"notnorm",notnorm,2026-08-11 10:31:23,1
3295,718.1,"Abhishek Dubey",abhishekdubey911,2026-08-10 13:28:57,2
3296,718.0,"Lugas024",lugas024,2026-08-08 05:33:51,2
3297,718.0,"het2554",crazy2554,2026-08-24 15:59:56,2
3298,717.9,"Afordancja",afordancja,2026-08-24 18:22:42,2
3299,717.7,"Nightshade Family",gihanchamod17,vishmithasamarakoon,2026-08-23 11:20:43,2
3300,717.5,"DreamX5678",dreamx5678,2026-08-06 07:55:06,2
3301,716.5,"Tayyab Aamir",duketi,2026-08-06 10:59:49,2
3302,716.4,"Surya Vijjeswarapu",suryavijjeswarapu,2026-08-21 08:35:41,2
3303,716.3,"AidenSong123",aidensong123,2026-08-22 11:16:24,2
3304,716.1,"Yannik Schiffner",yannikschiffner,2026-08-25 03:16:40,2
3305,715.3,"nabilux",eminesnabil,2026-08-09 13:27:11,2
3306,715.1,"hiroshi murakami",zabojeb,2026-08-22 01:03:12,2
3307,714.8,"KANG ZHIPENG",kangzhipeng,2026-08-18 19:20:57,2
3308,714.2,"Rok Sechs",rokshimiz,2026-08-23 04:00:41,2
3309,714.0,"Hemadri Rajyaguru",hemadrirajyaguru,2026-08-04 02:12:55,2
3310,713.3,"Menelik Zafir",monibeefudgekins,2026-08-25 00:07:33,2
3311,713.1,"Dean Shalev",deanshalev,2026-08-09 04:12:47,2
3312,713.1,"BXZ2003",bxz2003,2026-08-25 04:53:38,2
3313,713.1,"Dhanyashree1028",dhanyashree1028,2026-08-16 15:00:37,2
3314,712.2,"Kirill Molostov",kirillmolostov,2026-08-24 14:34:56,2
3315,711.6,"porsche zheng",porschezheng,2026-08-18 08:19:41,2
3316,711.5,"Abdullah M. Haque",abdullahmhaque,2026-08-13 14:26:00,2
3317,711.3,"inversion",inversion,2026-08-04 20:44:41,1
3318,711.2,"LitvinKA",litvinka,2026-08-04 18:09:01,2
3319,710.8,"Abyss",sahiltks,2026-08-23 17:25:13,2
3320,709.7,"Alan T. Andrea",alantandrea,2026-08-09 03:22:40,2
3321,708.8,"Steve Probst",steveprobst,2026-08-25 04:55:57,2
3322,708.7,"Kartik Garg",kartikgarg97,2026-08-09 05:21:34,2
3323,708.6,"Yudai Hayashi",yuhaya9,2026-08-23 09:14:30,2
3324,707.7,"Artem Zenkevich",artemzen,2026-08-16 13:09:58,2
3325,707.6,"St.Valentine",stvalentin3,2026-08-18 09:49:04,2
3326,707.5,"HDPark",hdpark,2026-08-17 04:48:41,2
3327,707.5,"Dean Johnson",deanjohnson202,2026-08-21 21:20:54,2
3328,707.0,"Saiyam Bharara",saiyambharara,2026-08-19 15:03:06,2
3329,706.9,"Finn Brooks",finnbr,2026-08-15 04:40:11,2
3330,706.8,"Artem Prokhorov",catfield123,2026-07-31 20:53:32,1
3331,705.9,"Fabian Friedland",fabotelli,2026-08-23 20:02:22,2
3332,705.9,"Oleksandr Parfionov",parfyon,2026-08-24 22:07:50,2
3333,705.2,"tcvieira",tcvieira,2026-08-06 18:20:34,2
3334,705.0,"Soledad Santiago",soledadsantiago,2026-08-25 03:11:54,2
3335,704.8,"Tamerlan Dadashov",tamerlandadashov,2026-08-09 10:36:12,2
3336,704.3,"shi_koyo",shikoyo,2026-08-04 08:58:56,2
3337,704.3,"UT",sabapunch,wasshan,2026-08-21 15:24:42,2
3338,703.4,"Recep Öztürk",rcpztrrk1,2026-08-23 08:52:07,2
3339,703.4,"Jose Alejandro Rivera Jaramillo",alejandroriveraj,2026-08-07 18:13:13,2
3340,703.3,"Song Research",sangbong91,2026-08-18 00:39:36,2
3341,703.1,"wpang",wangshu,2026-08-23 22:55:03,2
3342,702.9,"Bonkoturyu",bonkoturyu,2026-08-24 05:22:03,2
3343,702.9,"Rúben Martins",rubenmartins10,2026-08-19 20:55:42,2
3344,702.8,"Mathijs Deelen",mathijsdeelen,2026-08-05 01:16:34,2
3345,702.4,"Lee14k",lee14k,2026-08-19 17:00:35,2
3346,702.1,"BOBQWERA",bobqwera,2026-08-02 06:34:18,2
3347,701.9,"Tejas Rajput",tejasrajput123,2026-08-08 17:21:18,2
3348,701.6,"Parham Ghazanfari",parhamghazanfari,2026-08-07 20:18:18,1
3349,701.0,"nbauerle",nbauerle,2026-08-14 15:10:38,2
3350,700.2,"vedant patnala",vedantpatnala,2026-08-15 21:46:50,2
3351,700.0,"jasonstillchasin",jasonstillchasin,2026-08-25 05:41:16,2
3352,699.8,"Mark Calvert",markycalvert,2026-08-08 09:51:55,2
3353,699.6,"PP kawada",pptakehirokawada,2026-08-24 16:07:29,2
3354,699.6,"Aryan88097",aryan88097,2026-08-05 17:26:57,2
3355,699.5,"Ayush Kumawat",ayushkumawat21,2026-08-14 13:10:02,2
3356,699.5,"Lucienne",yangnianan,2026-08-05 03:13:59,2
3357,698.9,"Pyzh Vladislav",pyzhvladislav,2026-08-24 10:19:44,2
3358,698.9,"Fonge Bertin",fongebertin,2026-08-06 09:26:33,2
3359,698.9,"kiro",kirosamurai,2026-08-10 16:20:52,2
3360,698.8,"Ian Kim",ianpkim,2026-08-06 05:07:10,2
3361,698.8,"James Michael",ingenio,2026-08-20 18:17:48,2
3362,698.6,"Pedro Wu",pedropei,2026-08-20 07:05:26,2
3363,697.9,"BartHeart",bartheart,2026-08-20 18:58:23,2
3364,697.8,"Koren Ben Ezra",korenbenezra,2026-08-08 17:49:55,2
3365,697.7,"HamzZZzzZZa",memesalot,2026-08-06 22:01:28,2
3366,697.3,"Nikita Biryukov",bnikita,2026-08-24 12:16:42,2
3367,696.8,"Bhupin Thapa magar",vupeenthapamagar,2026-08-10 09:22:06,2
3368,696.5,"m-toshi desu",mtoshidesu,2026-08-01 06:20:37,2
3369,696.4,"ayman elamin",aymanelamin,2026-08-20 12:34:56,2
3370,696.2,"Dwij12",dwij12,2026-08-20 18:28:01,2
3371,695.8,"Halil Akbas",halilbrahimakbas,2026-08-21 17:36:16,2
3372,695.6,"Roy Lo TW",roylotw,2026-08-22 12:28:29,2
3373,695.5,"Raphael Coelho",raphaelrrcoelho,2026-08-16 15:24:28,2
3374,695.3,"Govind Sharma",govindsarswat,2026-08-24 09:25:23,2
3375,695.1,"Aparna Mantha",aparnam91,2026-08-06 17:23:34,2
3376,695.1,"林木子吖",linmuzi0108,2026-08-24 09:28:59,2
3377,694.9,"Alpesh Kumar",alpeshkumar,2026-08-08 06:12:31,2
3378,694.5,"nattapon nakakong",nattaponnakakhong,2026-08-23 15:32:12,2
3379,694.5,"Time to Win",yatharthdurgapal,2026-08-22 10:31:34,2
3380,694.4,"jiannebab",jiannebab,2026-08-14 14:29:12,2
3381,694.3,"Straw_hats",charanno,2026-08-24 21:10:41,2
3382,694.2,"AjayVarma555",ajayvarma555,2026-08-09 15:14:45,2
3383,694.1,"Mubin Shaikh",shaikhmubin,2026-08-19 06:09:17,2
3384,694.1,"Mason R. Brito",masonrbrito,2026-08-19 03:26:26,2
3385,693.9,"JulianHahn28",julianhahn28,2026-08-17 21:26:57,2
3386,693.9,"Dohwan Kwak",dohwankwak,2026-08-19 08:29:25,2
3387,693.2,"Loïc & Zach",locmmeteau,zachariedubus,2026-08-24 20:25:24,2
3388,692.7,"Balwinder Singh1235",balwindersingh1235,2026-08-20 10:21:34,2
3389,692.2,"Lucas Cimiano",lucascimiano,2026-08-25 00:12:39,2
3390,691.9,"Mikhail Karchevskiy",suvalex,2026-08-24 15:32:30,2
3391,691.5,"Ornaat",ornaat,2026-08-23 15:59:22,2
3392,691.5,"panacea9320",panacea9320,2026-08-05 10:45:06,2
3393,691.2,"Kaggriculture @ Farmageddon",gary08phillios,2026-08-21 17:40:38,2
3394,690.9,"VIVEK JAMI",vivekjami,2026-08-19 13:57:57,2
3395,690.8,"skyblue01",skyblue01,2026-08-23 01:06:43,2
3396,689.3,"Yagawa",yagawa,2026-08-20 12:29:37,2
3397,689.2,"zulfikar.khalwaniev",khalwaniev,2026-08-23 09:08:56,1
3398,688.8,"zhaozy233",zhaozy233,2026-08-15 16:51:36,2
3399,688.8,"Arda Yasar",ardayasar,2026-08-19 06:02:10,2
3400,688.5,"Joseph Paris",josephkparis,2026-08-24 05:32:21,2
3401,688.4,"Infill",infill,2026-08-25 04:03:28,2
3402,688.0,"Alexis Selorm Gbeckor - Kove",advancedbeginner,2026-08-10 11:44:58,2
3403,687.9,"Chengchen Duan",chengchenduan,2026-08-17 15:25:09,2
3404,687.9,"Rifqi Haikal",rifqihaikal,2026-08-23 00:03:55,2
3405,687.7,"Sujay",sujayprodduturi,2026-08-24 15:25:25,2
3406,687.3,"6 GOD",tertospacko,2026-08-21 15:50:28,2
3407,687.3,"Shobha Vashishtha",shobhavashishtha,2026-08-17 12:32:07,1
3408,687.0,"Jimmer",przemysawonr,2026-08-23 17:04:46,2
3409,687.0,"Caio Ruiz",chvruiz,2026-08-24 00:02:54,2
3410,686.7,"CompilingCoder",compilingcoder,2026-08-06 09:38:17,2
3411,686.7,"Paarth Patel",martis10,2026-08-24 14:35:01,2
3412,686.3,"Leraaaa",leraaaa,2026-08-18 20:01:52,2
3413,685.7,"jiangletian",jiangletian,2026-08-24 03:20:40,2
3414,685.2,"Pranav Gupta",kumbhakarann,2026-08-18 03:51:41,2
3415,684.9,"Manuel Ramos",aizpask13,2026-08-22 03:41:27,1
3416,684.7,"claude opus5🏆",yinpinggao,2026-08-19 09:58:24,2
3417,684.5,"Ethan Pl",ethanpl,2026-08-11 19:43:21,2
3418,684.3,"Joe Hall",halljr,2026-08-10 19:02:30,2
3419,684.1,"el_dedalus",eldedalus,2026-08-06 14:48:01,2
3420,683.9,"Filippo Paninforni",filippopaninforni,2026-08-19 18:30:22,2
3421,683.5,"Aki Lit",akilit,2026-08-14 23:24:20,2
3422,683.5,"Sathishkumartheta",sathishkumartheta,2026-08-24 18:38:57,2
3423,683.3,"Syna Bedi",synabedi,2026-08-15 09:57:28,2
3424,683.2,"Addison Howard (ineligible)",addisonhoward,2026-08-05 14:42:38,2
3425,683.0,"bndang",bndang,2026-08-24 21:27:26,2
3426,682.9,"逐梦大专",jifengjianhao666,2026-08-25 03:11:35,2
3427,682.9,"aarav221w",aarav221w,2026-08-24 02:12:53,2
3428,682.7,"yuken",yukenai,2026-08-07 13:27:53,2
3429,682.6,"Lando Wang",landowang,2026-08-05 02:18:17,2
3430,682.0,"babybuffalo",babybuffalo,2026-08-24 16:30:03,2
3431,682.0,"ROHAN Exploit",rohanexploit,2026-08-19 18:35:34,2
3432,681.5,"Pentos",nishiumi,2026-08-10 00:06:56,2
3433,681.4,"Krishna Saathwik",krishnasaathwik,2026-08-13 13:50:40,2
3434,681.2,"Dipin Kothavoor",dipinkothavoor,2026-08-25 02:15:14,2
3435,681.2,"Lazy Lagoon",mokshoswal137,taniyasankhe,2026-08-24 09:32:05,2
3436,681.2,"Jong Park",papercat318,2026-08-24 13:12:07,2
3437,680.9,"윤영일",iongil,2026-08-18 05:11:35,2
3438,680.5,"Majkel1337",majkel1337,2026-08-23 10:32:17,2
3439,680.4,"Jared Wilder",jaredwilder,2026-08-17 14:23:15,2
3440,679.7,"AMAN PANDEY",amanapofficial,2026-08-16 13:57:00,2
3441,679.6,"农业农村部",bingzhenghan,hrwan1,2026-08-10 19:11:08,2
3442,679.3,"Artur Sakhiullin",artursakhiullin,2026-08-09 14:27:52,2
3443,679.2,"Vincent Debout",vdebout,2026-08-19 12:39:49,2
3444,679.1,"bernard558",bernard558,2026-08-24 22:18:16,2
3445,678.6,"HAO jia liu",haojialiu,2026-08-18 09:58:05,2
3446,678.3,"Rafea Almejrab2025",rafeaalmejrab2025,2026-08-22 08:35:56,2
3447,678.3,"Imran Ahamed",immu4989,2026-08-24 14:33:00,2
3448,678.1,"HTHub",adegokesaidi,2026-08-08 00:12:47,2
3449,678.1,"Sushant Kumar (xWF)",sushantkumarxwf,2026-08-06 04:44:38,2
3450,678.0,"Shardul Gharat",shardulgharat,2026-08-06 10:07:36,2
3451,677.9,"syunsuke",syunsuke1024,2026-08-21 23:12:13,2
3452,677.7,"B05801037",peteropop,2026-08-18 02:28:48,2
3453,677.7,"Sadettin Şamil Verdil",sadettinamilverdil,2026-08-23 14:39:31,2
3454,677.6,"Shubham Tibrewal",researchai2026,2026-08-22 12:21:02,2
3455,677.5,"Minikotey",juliapatarishina,2026-08-16 15:34:40,2
3456,677.1,"Vishal Sharma",vishal40182,2026-08-05 18:24:44,2
3457,676.9,"Shengyuan Yin",flaming0,2026-08-17 06:17:27,1
3458,676.8,"The T-MAN",otmaneelmahda,2026-08-25 05:41:19,2
3459,676.6,"Miles Oberting",milesoberting,2026-08-25 04:51:02,2
3460,676.6,"hasshi7965",hasshi7965,2026-08-24 00:00:06,2
3461,676.4,"Alex Boyd",alexrayboyd,2026-08-24 01:55:56,1
3462,676.1,"Timothy Adeyemi",timothyadeyemi,2026-08-24 22:53:30,2
3463,676.0,"Lobato MBA IA Big Data",lobatombaiabigdata,2026-08-24 20:28:32,2
3464,675.9,"Zubatch",zubatch,2026-08-15 20:11:39,2
3465,675.4,"Wei Han",weihan87,2026-08-11 04:48:21,2
3466,675.2,"Ch Muhammad Umer ",chmuhammadumer,2026-08-11 08:11:36,2
3467,675.0,"Dancing_Chaos",bailynlove4ever,ripplecddc,2026-08-24 17:34:12,2
3468,674.7,"yamu_duck",crazyleg11,2026-08-24 15:43:07,2
3469,674.7,"Danila Galkin",danilagalkin,2026-08-13 19:22:17,2
3470,674.6,"Kole Duncan Robertson",kduncanrobertson,2026-08-23 03:27:37,2
3471,674.6,"victor aguilera",viaguilera,2026-08-25 03:30:09,2
3472,674.5,"BeeDeeR",beedeer,2026-08-21 22:26:52,2
3473,674.1,"IT Neko",nirvaanaa,zhexuanyecust,2026-08-14 13:17:33,2
3474,673.8,"MackTen",mackten,2026-08-19 08:14:01,2
3475,673.8,"Jurgen Sinjari",jurgensinjari,2026-08-10 21:21:26,2
3476,673.1,"zhan renyi",zhanrenyi,2026-08-20 10:22:41,2
3477,673.1,"Saurabh Kumar",sk25oct,2026-08-06 08:14:52,2
3478,673.1,"Aromal vK",aromalvk,2026-08-06 15:35:11,2
3479,672.1,"Malala Ramaha",malalaramaha,2026-08-23 10:13:30,2
3480,671.8,"danielx119",danielx119,2026-08-20 16:36:00,2
3481,671.8,"Harpal Gujral",harpalgujral,2026-08-11 15:30:46,2
3482,671.8,"Koyashiki Mao",koyashikimao,2026-08-11 06:40:19,2
3483,671.4,"宣城市机械电子职业技术学院",chenzhengy,2026-08-25 03:19:08,2
3484,671.4,"Steven Liu",thornkey,2026-08-13 02:52:02,2
3485,671.3,"Lorenzo Grattarola",lorenzograttarola,2026-08-16 22:24:15,2
3486,671.3,"Nguyễn Phúc Gia Bảo",kevincrazy678,2026-08-06 15:15:07,2
3487,671.2,"truebelief",truebelief,2026-08-19 00:01:20,2
3488,671.1,"Joey Gonzales",joeygonzales,2026-08-05 00:00:47,2
3489,670.4,"Muhammed Ali Kul",muhammedalikul,2026-08-24 11:15:45,2
3490,670.3,"Darren Chung",chungdarren,2026-08-22 08:40:41,2
3491,670.2,"Plorek ",plorek,2026-08-21 18:07:44,2
3492,669.6,"RiyaSoni20",riyasoni20,rudraamin06,2026-08-25 02:50:49,2
3493,669.5,"嘎嘎滴辣晒",yuhangzhang0621,2026-08-24 09:30:32,2
3494,669.4,"Chris Kang",rukawa917,2026-08-17 10:07:49,2
3495,669.2,"Opticulture",bajibaburowthu,ponnuripavankumar,radhakrishnadoredla,veereshkumar1219,2026-08-16 12:19:48,2
3496,668.9,"Emre Atilgan",emreatilgan,2026-08-24 20:20:06,2
3497,668.7,"Ethan Benjamin Cole",ethanbenjamincole,2026-08-13 12:19:26,2
3498,668.6,"vibecoder",kunal808,2026-08-08 05:34:55,2
3499,668.4,"Dimas Renggana",dimasrenggana,2026-08-06 23:40:39,2
3500,668.3,"RafaMartinaitis",rafaelmartinaitis,2026-08-22 11:50:10,2
3501,668.3,"Pipeweed",pipeweed56,2026-08-25 00:00:49,2
3502,668.1,"Samuel Moreira",samuelmoreira420,2026-08-24 14:11:40,2
3503,667.9,"Florian Tigoulet",floriantigoulet,2026-08-24 12:37:14,2
3504,667.8,"Gappy",takahirohigasa,2026-08-23 02:25:06,2
3505,667.8,"Ali Alghaithi",alioman,2026-08-10 21:14:48,2
3506,667.2,"Eduardo Molina",oturameji,2026-08-25 03:26:01,2
3507,667.2,"Mohammed Mukthar",mohammedmukthar9,2026-08-05 02:06:15,2
3508,667.1,"Chloe",chenchloehaimo,2026-08-18 02:58:05,2
3509,666.9,"zzx Hee",zzxhee,2026-08-23 13:46:54,2
3510,666.8,"GCarnovale",gcarno,2026-08-23 12:19:04,2
3511,666.8,"Ratna Raj Singh",ratnaraj,2026-08-25 00:22:05,2
3512,666.7,"Legend Brothers",holeguma,shunhirota,2026-08-25 02:10:28,1
3513,666.5,"Quantum",jawadxhassan,2026-08-24 16:24:29,2
3514,666.4,"Leonid Matetskiy",leonidmatetskiy,2026-08-09 21:39:06,2
3515,666.2,"NKryst",nkryst,2026-08-22 08:52:29,2
3516,665.9,"lumen",lumenyuto,2026-08-24 11:34:04,2
3517,665.8,"FSzekut",fszekut,2026-08-07 00:03:04,2
3518,665.6,"alfphafarm",vudattumaniteja,2026-08-19 19:09:48,2
3519,665.5,"William Lee",notyouravgwilly,2026-08-19 15:35:28,2
3520,665.4,"Alejandro Betato",alejandrobetato,2026-08-16 10:48:24,2
3521,665.0,"PRASHANT SUTHAR11",prashantsuthar11,2026-08-10 09:46:05,2
3522,664.8,"Amin",aminvafaei,2026-08-08 22:05:02,2
3523,664.2,"dvv_ram",ddvram,2026-08-13 00:11:18,2
3524,664.2,"Pat",junseia,2026-08-06 10:26:21,2
